縣市,統計期,業者名稱,類別,基地臺
連江縣,1090531,中華電信股份有限公司,4G,86
連江縣,1090531,台灣大哥大股份有限公司,4G,41
連江縣,1090531,台灣之星電信股份有限公司,4G,17
連江縣,1090531,亞太電信股份有限公司,4G,20
連江縣,1090531,遠傳電信股份有限公司,4G,41
雲林縣,1090531,遠傳電信股份有限公司,4G,692
雲林縣,1090531,亞太電信股份有限公司,4G,276
雲林縣,1090531,中華電信股份有限公司,4G,1258
雲林縣,1090531,台灣大哥大股份有限公司,4G,691
雲林縣,1090531,台灣之星電信股份有限公司,4G,445
新北市,1090531,亞太電信股份有限公司,4G,1522
新北市,1090531,中華電信股份有限公司,4G,3210
新北市,1090531,遠傳電信股份有限公司,4G,2538
新北市,1090531,台灣之星電信股份有限公司,4G,2257
新北市,1090531,台灣大哥大股份有限公司,4G,2614
新竹市,1090531,中華電信股份有限公司,4G,608
新竹市,1090531,遠傳電信股份有限公司,4G,538
新竹市,1090531,亞太電信股份有限公司,4G,176
新竹市,1090531,台灣大哥大股份有限公司,4G,386
新竹市,1090531,台灣之星電信股份有限公司,4G,354
新竹縣,1090531,遠傳電信股份有限公司,4G,678
新竹縣,1090531,中華電信股份有限公司,4G,998
新竹縣,1090531,台灣大哥大股份有限公司,4G,682
新竹縣,1090531,台灣之星電信股份有限公司,4G,502
新竹縣,1090531,亞太電信股份有限公司,4G,266
嘉義市,1090531,中華電信股份有限公司,4G,338
嘉義市,1090531,亞太電信股份有限公司,4G,140
嘉義市,1090531,遠傳電信股份有限公司,4G,202
嘉義市,1090531,台灣之星電信股份有限公司,4G,171
嘉義市,1090531,台灣大哥大股份有限公司,4G,261
嘉義縣,1090531,台灣大哥大股份有限公司,4G,495
嘉義縣,1090531,台灣之星電信股份有限公司,4G,354
嘉義縣,1090531,中華電信股份有限公司,4G,973
嘉義縣,1090531,遠傳電信股份有限公司,4G,553
嘉義縣,1090531,亞太電信股份有限公司,4G,231
彰化縣,1090531,遠傳電信股份有限公司,4G,1065
彰化縣,1090531,台灣大哥大股份有限公司,4G,1121
彰化縣,1090531,中華電信股份有限公司,4G,1798
彰化縣,1090531,台灣之星電信股份有限公司,4G,668
彰化縣,1090531,亞太電信股份有限公司,4G,451
臺中市,1090531,亞太電信股份有限公司,4G,1599
臺中市,1090531,遠傳電信股份有限公司,4G,3219
臺中市,1090531,台灣大哥大股份有限公司,4G,3023
臺中市,1090531,中華電信股份有限公司,4G,4845
臺中市,1090531,台灣之星電信股份有限公司,4G,2058
臺北市,1090531,中華電信股份有限公司,4G,2900
臺北市,1090531,台灣大哥大股份有限公司,4G,2586
臺北市,1090531,台灣之星電信股份有限公司,4G,1815
臺北市,1090531,亞太電信股份有限公司,4G,1511
臺北市,1090531,遠傳電信股份有限公司,4G,2824
臺東縣,1090531,中華電信股份有限公司,4G,611
臺東縣,1090531,亞太電信股份有限公司,4G,128
臺東縣,1090531,台灣大哥大股份有限公司,4G,417
臺東縣,1090531,台灣之星電信股份有限公司,4G,264
臺東縣,1090531,遠傳電信股份有限公司,4G,392
臺南市,1090531,遠傳電信股份有限公司,4G,1462
臺南市,1090531,台灣大哥大股份有限公司,4G,1550
臺南市,1090531,台灣之星電信股份有限公司,4G,1315
臺南市,1090531,中華電信股份有限公司,4G,2106
臺南市,1090531,亞太電信股份有限公司,4G,878
澎湖縣,1090531,台灣大哥大股份有限公司,4G,170
澎湖縣,1090531,中華電信股份有限公司,4G,201
澎湖縣,1090531,亞太電信股份有限公司,4G,42
澎湖縣,1090531,台灣之星電信股份有限公司,4G,70
澎湖縣,1090531,遠傳電信股份有限公司,4G,158
宜蘭縣,1090430,亞太電信股份有限公司,4G,173
宜蘭縣,1090430,中華電信股份有限公司,4G,980
宜蘭縣,1090430,台灣之星電信股份有限公司,4G,409
宜蘭縣,1090430,台灣大哥大股份有限公司,4G,584
宜蘭縣,1090430,遠傳電信股份有限公司,4G,539
花蓮縣,1090430,亞太電信股份有限公司,4G,171
花蓮縣,1090430,中華電信股份有限公司,4G,920
花蓮縣,1090430,台灣大哥大股份有限公司,4G,674
花蓮縣,1090430,遠傳電信股份有限公司,4G,651
花蓮縣,1090430,台灣之星電信股份有限公司,4G,386
金門縣,1090430,中華電信股份有限公司,4G,237
金門縣,1090430,遠傳電信股份有限公司,4G,130
金門縣,1090430,台灣大哥大股份有限公司,4G,123
金門縣,1090430,台灣之星電信股份有限公司,4G,46
金門縣,1090430,亞太電信股份有限公司,4G,36
南投縣,1090430,中華電信股份有限公司,4G,1185
南投縣,1090430,台灣大哥大股份有限公司,4G,780
南投縣,1090430,亞太電信股份有限公司,4G,335
南投縣,1090430,遠傳電信股份有限公司,4G,853
南投縣,1090430,台灣之星電信股份有限公司,4G,464
屏東縣,1090430,台灣之星電信股份有限公司,4G,657
屏東縣,1090430,台灣大哥大股份有限公司,4G,882
屏東縣,1090430,遠傳電信股份有限公司,4G,989
屏東縣,1090430,中華電信股份有限公司,4G,1060
屏東縣,1090430,亞太電信股份有限公司,4G,502
苗栗縣,1090430,遠傳電信股份有限公司,4G,942
苗栗縣,1090430,中華電信股份有限公司,4G,1257
苗栗縣,1090430,亞太電信股份有限公司,4G,358
苗栗縣,1090430,台灣之星電信股份有限公司,4G,470
苗栗縣,1090430,台灣大哥大股份有限公司,4G,810
桃園市,1090430,中華電信股份有限公司,4G,2070
桃園市,1090430,台灣大哥大股份有限公司,4G,1859
桃園市,1090430,亞太電信股份有限公司,4G,937
桃園市,1090430,台灣之星電信股份有限公司,4G,1460
桃園市,1090430,遠傳電信股份有限公司,4G,1913
高雄市,1090430,中華電信股份有限公司,4G,3048
高雄市,1090430,亞太電信股份有限公司,4G,1344
高雄市,1090430,台灣之星電信股份有限公司,4G,1992
高雄市,1090430,台灣大哥大股份有限公司,4G,2305
高雄市,1090430,遠傳電信股份有限公司,4G,2200
基隆市,1090430,亞太電信股份有限公司,4G,221
基隆市,1090430,中華電信股份有限公司,4G,386
基隆市,1090430,台灣之星電信股份有限公司,4G,222
基隆市,1090430,台灣大哥大股份有限公司,4G,263
基隆市,1090430,遠傳電信股份有限公司,4G,341
連江縣,1090430,台灣大哥大股份有限公司,4G,41
連江縣,1090430,中華電信股份有限公司,4G,86
連江縣,1090430,遠傳電信股份有限公司,4G,41
連江縣,1090430,台灣之星電信股份有限公司,4G,17
連江縣,1090430,亞太電信股份有限公司,4G,20
雲林縣,1090430,遠傳電信股份有限公司,4G,692
雲林縣,1090430,亞太電信股份有限公司,4G,276
雲林縣,1090430,中華電信股份有限公司,4G,1241
雲林縣,1090430,台灣大哥大股份有限公司,4G,691
雲林縣,1090430,台灣之星電信股份有限公司,4G,445
新北市,1090430,遠傳電信股份有限公司,4G,2539
新北市,1090430,中華電信股份有限公司,4G,3210
新北市,1090430,亞太電信股份有限公司,4G,1522
新北市,1090430,台灣大哥大股份有限公司,4G,2614
新北市,1090430,台灣之星電信股份有限公司,4G,2257
新竹市,1090430,台灣大哥大股份有限公司,4G,386
新竹市,1090430,亞太電信股份有限公司,4G,176
新竹市,1090430,遠傳電信股份有限公司,4G,538
新竹市,1090430,中華電信股份有限公司,4G,605
新竹市,1090430,台灣之星電信股份有限公司,4G,354
新竹縣,1090430,台灣大哥大股份有限公司,4G,682
新竹縣,1090430,遠傳電信股份有限公司,4G,678
新竹縣,1090430,亞太電信股份有限公司,4G,266
新竹縣,1090430,中華電信股份有限公司,4G,970
新竹縣,1090430,台灣之星電信股份有限公司,4G,502
嘉義市,1090430,台灣之星電信股份有限公司,4G,171
嘉義市,1090430,亞太電信股份有限公司,4G,140
嘉義市,1090430,中華電信股份有限公司,4G,338
嘉義市,1090430,遠傳電信股份有限公司,4G,200
嘉義市,1090430,台灣大哥大股份有限公司,4G,261
嘉義縣,1090430,台灣之星電信股份有限公司,4G,354
嘉義縣,1090430,中華電信股份有限公司,4G,973
嘉義縣,1090430,亞太電信股份有限公司,4G,231
嘉義縣,1090430,台灣大哥大股份有限公司,4G,495
嘉義縣,1090430,遠傳電信股份有限公司,4G,553
彰化縣,1090430,遠傳電信股份有限公司,4G,1065
彰化縣,1090430,台灣大哥大股份有限公司,4G,1121
彰化縣,1090430,亞太電信股份有限公司,4G,451
彰化縣,1090430,台灣之星電信股份有限公司,4G,668
彰化縣,1090430,中華電信股份有限公司,4G,1790
臺中市,1090430,台灣大哥大股份有限公司,4G,3023
臺中市,1090430,中華電信股份有限公司,4G,4833
臺中市,1090430,台灣之星電信股份有限公司,4G,2058
臺中市,1090430,亞太電信股份有限公司,4G,1599
臺中市,1090430,遠傳電信股份有限公司,4G,3219
臺北市,1090430,台灣之星電信股份有限公司,4G,1815
臺北市,1090430,遠傳電信股份有限公司,4G,2824
臺北市,1090430,中華電信股份有限公司,4G,2900
臺北市,1090430,台灣大哥大股份有限公司,4G,2586
臺北市,1090430,亞太電信股份有限公司,4G,1511
臺東縣,1090430,中華電信股份有限公司,4G,611
臺東縣,1090430,台灣之星電信股份有限公司,4G,264
臺東縣,1090430,台灣大哥大股份有限公司,4G,417
臺東縣,1090430,遠傳電信股份有限公司,4G,388
臺東縣,1090430,亞太電信股份有限公司,4G,128
臺南市,1090430,遠傳電信股份有限公司,4G,1462
臺南市,1090430,台灣大哥大股份有限公司,4G,1552
臺南市,1090430,中華電信股份有限公司,4G,2108
臺南市,1090430,台灣之星電信股份有限公司,4G,1315
臺南市,1090430,亞太電信股份有限公司,4G,878
澎湖縣,1090430,中華電信股份有限公司,4G,201
澎湖縣,1090430,遠傳電信股份有限公司,4G,157
澎湖縣,1090430,台灣大哥大股份有限公司,4G,170
澎湖縣,1090430,台灣之星電信股份有限公司,4G,70
澎湖縣,1090430,亞太電信股份有限公司,4G,42
宜蘭縣,1090331,亞太電信股份有限公司,4G,167
宜蘭縣,1090331,台灣之星電信股份有限公司,4G,391
宜蘭縣,1090331,台灣大哥大股份有限公司,4G,584
宜蘭縣,1090331,中華電信股份有限公司,4G,980
宜蘭縣,1090331,遠傳電信股份有限公司,4G,536
花蓮縣,1090331,亞太電信股份有限公司,4G,164
花蓮縣,1090331,遠傳電信股份有限公司,4G,646
花蓮縣,1090331,台灣之星電信股份有限公司,4G,376
花蓮縣,1090331,中華電信股份有限公司,4G,920
花蓮縣,1090331,台灣大哥大股份有限公司,4G,674
金門縣,1090331,台灣之星電信股份有限公司,4G,46
金門縣,1090331,中華電信股份有限公司,4G,231
金門縣,1090331,台灣大哥大股份有限公司,4G,123
金門縣,1090331,遠傳電信股份有限公司,4G,130
金門縣,1090331,亞太電信股份有限公司,4G,36
南投縣,1090331,台灣大哥大股份有限公司,4G,780
南投縣,1090331,亞太電信股份有限公司,4G,335
南投縣,1090331,中華電信股份有限公司,4G,1182
南投縣,1090331,台灣之星電信股份有限公司,4G,464
南投縣,1090331,遠傳電信股份有限公司,4G,846
屏東縣,1090331,台灣之星電信股份有限公司,4G,656
屏東縣,1090331,亞太電信股份有限公司,4G,497
屏東縣,1090331,中華電信股份有限公司,4G,1064
屏東縣,1090331,台灣大哥大股份有限公司,4G,883
屏東縣,1090331,遠傳電信股份有限公司,4G,989
苗栗縣,1090331,遠傳電信股份有限公司,4G,938
苗栗縣,1090331,台灣大哥大股份有限公司,4G,810
苗栗縣,1090331,中華電信股份有限公司,4G,1255
苗栗縣,1090331,台灣之星電信股份有限公司,4G,470
苗栗縣,1090331,亞太電信股份有限公司,4G,358
桃園市,1090331,亞太電信股份有限公司,4G,902
桃園市,1090331,台灣大哥大股份有限公司,4G,1859
桃園市,1090331,遠傳電信股份有限公司,4G,1913
桃園市,1090331,中華電信股份有限公司,4G,2070
桃園市,1090331,台灣之星電信股份有限公司,4G,1460
高雄市,1090331,亞太電信股份有限公司,4G,1319
高雄市,1090331,遠傳電信股份有限公司,4G,2200
高雄市,1090331,中華電信股份有限公司,4G,3034
高雄市,1090331,台灣大哥大股份有限公司,4G,2305
高雄市,1090331,台灣之星電信股份有限公司,4G,1936
基隆市,1090331,亞太電信股份有限公司,4G,215
基隆市,1090331,中華電信股份有限公司,4G,368
基隆市,1090331,台灣大哥大股份有限公司,4G,263
基隆市,1090331,台灣之星電信股份有限公司,4G,221
基隆市,1090331,遠傳電信股份有限公司,4G,336
連江縣,1090331,台灣之星電信股份有限公司,4G,17
連江縣,1090331,中華電信股份有限公司,4G,86
連江縣,1090331,亞太電信股份有限公司,4G,20
連江縣,1090331,台灣大哥大股份有限公司,4G,41
連江縣,1090331,遠傳電信股份有限公司,4G,41
雲林縣,1090331,台灣之星電信股份有限公司,4G,436
雲林縣,1090331,亞太電信股份有限公司,4G,276
雲林縣,1090331,中華電信股份有限公司,4G,1238
雲林縣,1090331,台灣大哥大股份有限公司,4G,691
雲林縣,1090331,遠傳電信股份有限公司,4G,686
新北市,1090331,台灣之星電信股份有限公司,4G,2249
新北市,1090331,台灣大哥大股份有限公司,4G,2614
新北市,1090331,亞太電信股份有限公司,4G,1502
新北市,1090331,中華電信股份有限公司,4G,3194
新北市,1090331,遠傳電信股份有限公司,4G,2532
新竹市,1090331,遠傳電信股份有限公司,4G,538
新竹市,1090331,台灣大哥大股份有限公司,4G,386
新竹市,1090331,亞太電信股份有限公司,4G,176
新竹市,1090331,台灣之星電信股份有限公司,4G,354
新竹市,1090331,中華電信股份有限公司,4G,605
新竹縣,1090331,遠傳電信股份有限公司,4G,678
新竹縣,1090331,台灣之星電信股份有限公司,4G,502
新竹縣,1090331,中華電信股份有限公司,4G,970
新竹縣,1090331,台灣大哥大股份有限公司,4G,687
新竹縣,1090331,亞太電信股份有限公司,4G,266
嘉義市,1090331,亞太電信股份有限公司,4G,138
嘉義市,1090331,台灣大哥大股份有限公司,4G,261
嘉義市,1090331,中華電信股份有限公司,4G,338
嘉義市,1090331,台灣之星電信股份有限公司,4G,168
嘉義市,1090331,遠傳電信股份有限公司,4G,200
嘉義縣,1090331,遠傳電信股份有限公司,4G,553
嘉義縣,1090331,中華電信股份有限公司,4G,970
嘉義縣,1090331,亞太電信股份有限公司,4G,230
嘉義縣,1090331,台灣大哥大股份有限公司,4G,495
嘉義縣,1090331,台灣之星電信股份有限公司,4G,352
彰化縣,1090331,台灣之星電信股份有限公司,4G,658
彰化縣,1090331,亞太電信股份有限公司,4G,451
彰化縣,1090331,中華電信股份有限公司,4G,1786
彰化縣,1090331,遠傳電信股份有限公司,4G,1053
彰化縣,1090331,台灣大哥大股份有限公司,4G,1121
臺中市,1090331,遠傳電信股份有限公司,4G,3198
臺中市,1090331,台灣大哥大股份有限公司,4G,3023
臺中市,1090331,亞太電信股份有限公司,4G,1599
臺中市,1090331,中華電信股份有限公司,4G,4791
臺中市,1090331,台灣之星電信股份有限公司,4G,2027
臺北市,1090331,遠傳電信股份有限公司,4G,2796
臺北市,1090331,台灣大哥大股份有限公司,4G,2586
臺北市,1090331,中華電信股份有限公司,4G,2884
臺北市,1090331,台灣之星電信股份有限公司,4G,1802
臺北市,1090331,亞太電信股份有限公司,4G,1485
臺東縣,1090331,台灣大哥大股份有限公司,4G,417
臺東縣,1090331,中華電信股份有限公司,4G,602
臺東縣,1090331,遠傳電信股份有限公司,4G,388
臺東縣,1090331,亞太電信股份有限公司,4G,128
臺東縣,1090331,台灣之星電信股份有限公司,4G,264
臺南市,1090331,遠傳電信股份有限公司,4G,1462
臺南市,1090331,台灣大哥大股份有限公司,4G,1553
臺南市,1090331,台灣之星電信股份有限公司,4G,1288
臺南市,1090331,中華電信股份有限公司,4G,2102
臺南市,1090331,亞太電信股份有限公司,4G,860
澎湖縣,1090331,中華電信股份有限公司,4G,201
澎湖縣,1090331,台灣之星電信股份有限公司,4G,69
澎湖縣,1090331,遠傳電信股份有限公司,4G,157
澎湖縣,1090331,台灣大哥大股份有限公司,4G,170
澎湖縣,1090331,亞太電信股份有限公司,4G,42
宜蘭縣,1090229,台灣大哥大股份有限公司,4G,572
宜蘭縣,1090229,台灣之星電信股份有限公司,4G,391
宜蘭縣,1090229,中華電信股份有限公司,4G,982
宜蘭縣,1090229,亞太電信股份有限公司,4G,167
宜蘭縣,1090229,遠傳電信股份有限公司,4G,536
花蓮縣,1090229,台灣之星電信股份有限公司,4G,376
花蓮縣,1090229,中華電信股份有限公司,4G,920
花蓮縣,1090229,台灣大哥大股份有限公司,4G,659
花蓮縣,1090229,亞太電信股份有限公司,4G,164
花蓮縣,1090229,遠傳電信股份有限公司,4G,646
金門縣,1090229,台灣之星電信股份有限公司,4G,45
金門縣,1090229,台灣大哥大股份有限公司,4G,122
金門縣,1090229,中華電信股份有限公司,4G,231
金門縣,1090229,亞太電信股份有限公司,4G,36
金門縣,1090229,遠傳電信股份有限公司,4G,123
南投縣,1090229,亞太電信股份有限公司,4G,335
南投縣,1090229,台灣大哥大股份有限公司,4G,780
南投縣,1090229,中華電信股份有限公司,4G,1175
南投縣,1090229,台灣之星電信股份有限公司,4G,458
南投縣,1090229,遠傳電信股份有限公司,4G,846
屏東縣,1090229,亞太電信股份有限公司,4G,497
屏東縣,1090229,台灣大哥大股份有限公司,4G,876
屏東縣,1090229,台灣之星電信股份有限公司,4G,648
屏東縣,1090229,中華電信股份有限公司,4G,1064
屏東縣,1090229,遠傳電信股份有限公司,4G,982
苗栗縣,1090229,亞太電信股份有限公司,4G,358
苗栗縣,1090229,遠傳電信股份有限公司,4G,938
苗栗縣,1090229,台灣大哥大股份有限公司,4G,810
苗栗縣,1090229,中華電信股份有限公司,4G,1242
苗栗縣,1090229,台灣之星電信股份有限公司,4G,464
桃園市,1090229,台灣大哥大股份有限公司,4G,1854
桃園市,1090229,中華電信股份有限公司,4G,2070
桃園市,1090229,台灣之星電信股份有限公司,4G,1440
桃園市,1090229,遠傳電信股份有限公司,4G,1913
桃園市,1090229,亞太電信股份有限公司,4G,902
高雄市,1090229,遠傳電信股份有限公司,4G,2184
高雄市,1090229,台灣大哥大股份有限公司,4G,2283
高雄市,1090229,中華電信股份有限公司,4G,3034
高雄市,1090229,亞太電信股份有限公司,4G,1319
高雄市,1090229,台灣之星電信股份有限公司,4G,1917
基隆市,1090229,遠傳電信股份有限公司,4G,336
基隆市,1090229,台灣大哥大股份有限公司,4G,262
基隆市,1090229,台灣之星電信股份有限公司,4G,221
基隆市,1090229,中華電信股份有限公司,4G,368
基隆市,1090229,亞太電信股份有限公司,4G,215
連江縣,1090229,遠傳電信股份有限公司,4G,41
連江縣,1090229,中華電信股份有限公司,4G,86
連江縣,1090229,台灣之星電信股份有限公司,4G,17
連江縣,1090229,台灣大哥大股份有限公司,4G,41
連江縣,1090229,亞太電信股份有限公司,4G,20
雲林縣,1090229,亞太電信股份有限公司,4G,276
雲林縣,1090229,中華電信股份有限公司,4G,1220
雲林縣,1090229,台灣大哥大股份有限公司,4G,691
雲林縣,1090229,台灣之星電信股份有限公司,4G,430
雲林縣,1090229,遠傳電信股份有限公司,4G,686
新北市,1090229,亞太電信股份有限公司,4G,1502
新北市,1090229,台灣大哥大股份有限公司,4G,2606
新北市,1090229,台灣之星電信股份有限公司,4G,2219
新北市,1090229,中華電信股份有限公司,4G,3194
新北市,1090229,遠傳電信股份有限公司,4G,2532
新竹市,1090229,台灣之星電信股份有限公司,4G,354
新竹市,1090229,遠傳電信股份有限公司,4G,538
新竹市,1090229,台灣大哥大股份有限公司,4G,386
新竹市,1090229,亞太電信股份有限公司,4G,176
新竹市,1090229,中華電信股份有限公司,4G,605
新竹縣,1090229,中華電信股份有限公司,4G,970
新竹縣,1090229,台灣之星電信股份有限公司,4G,502
新竹縣,1090229,遠傳電信股份有限公司,4G,679
新竹縣,1090229,台灣大哥大股份有限公司,4G,687
新竹縣,1090229,亞太電信股份有限公司,4G,266
嘉義市,1090229,中華電信股份有限公司,4G,338
嘉義市,1090229,台灣大哥大股份有限公司,4G,260
嘉義市,1090229,亞太電信股份有限公司,4G,138
嘉義市,1090229,台灣之星電信股份有限公司,4G,167
嘉義市,1090229,遠傳電信股份有限公司,4G,200
嘉義縣,1090229,台灣大哥大股份有限公司,4G,488
嘉義縣,1090229,亞太電信股份有限公司,4G,230
嘉義縣,1090229,台灣之星電信股份有限公司,4G,346
嘉義縣,1090229,中華電信股份有限公司,4G,970
嘉義縣,1090229,遠傳電信股份有限公司,4G,547
彰化縣,1090229,亞太電信股份有限公司,4G,451
彰化縣,1090229,中華電信股份有限公司,4G,1755
彰化縣,1090229,遠傳電信股份有限公司,4G,1053
彰化縣,1090229,台灣大哥大股份有限公司,4G,1121
彰化縣,1090229,台灣之星電信股份有限公司,4G,651
臺中市,1090229,亞太電信股份有限公司,4G,1599
臺中市,1090229,中華電信股份有限公司,4G,4770
臺中市,1090229,台灣之星電信股份有限公司,4G,2002
臺中市,1090229,台灣大哥大股份有限公司,4G,3023
臺中市,1090229,遠傳電信股份有限公司,4G,3198
臺北市,1090229,中華電信股份有限公司,4G,2884
臺北市,1090229,台灣大哥大股份有限公司,4G,2577
臺北市,1090229,遠傳電信股份有限公司,4G,2796
臺北市,1090229,台灣之星電信股份有限公司,4G,1802
臺北市,1090229,亞太電信股份有限公司,4G,1485
臺東縣,1090229,中華電信股份有限公司,4G,602
臺東縣,1090229,台灣大哥大股份有限公司,4G,415
臺東縣,1090229,台灣之星電信股份有限公司,4G,264
臺東縣,1090229,遠傳電信股份有限公司,4G,382
臺東縣,1090229,亞太電信股份有限公司,4G,128
臺南市,1090229,亞太電信股份有限公司,4G,860
臺南市,1090229,中華電信股份有限公司,4G,2102
臺南市,1090229,遠傳電信股份有限公司,4G,1454
臺南市,1090229,台灣大哥大股份有限公司,4G,1544
臺南市,1090229,台灣之星電信股份有限公司,4G,1277
澎湖縣,1090229,遠傳電信股份有限公司,4G,157
澎湖縣,1090229,中華電信股份有限公司,4G,201
澎湖縣,1090229,台灣之星電信股份有限公司,4G,69
澎湖縣,1090229,台灣大哥大股份有限公司,4G,170
澎湖縣,1090229,亞太電信股份有限公司,4G,42
宜蘭縣,1090131,遠傳電信股份有限公司,4G,536
宜蘭縣,1090131,亞太電信股份有限公司,4G,167
宜蘭縣,1090131,中華電信股份有限公司,4G,956
宜蘭縣,1090131,台灣大哥大股份有限公司,4G,572
宜蘭縣,1090131,台灣之星電信股份有限公司,4G,391
花蓮縣,1090131,亞太電信股份有限公司,4G,164
花蓮縣,1090131,中華電信股份有限公司,4G,899
花蓮縣,1090131,台灣之星電信股份有限公司,4G,376
花蓮縣,1090131,遠傳電信股份有限公司,4G,646
花蓮縣,1090131,台灣大哥大股份有限公司,4G,662
金門縣,1090131,中華電信股份有限公司,4G,219
金門縣,1090131,台灣之星電信股份有限公司,4G,45
金門縣,1090131,台灣大哥大股份有限公司,4G,122
金門縣,1090131,亞太電信股份有限公司,4G,36
金門縣,1090131,遠傳電信股份有限公司,4G,123
南投縣,1090131,台灣大哥大股份有限公司,4G,759
南投縣,1090131,遠傳電信股份有限公司,4G,838
南投縣,1090131,台灣之星電信股份有限公司,4G,458
南投縣,1090131,亞太電信股份有限公司,4G,341
南投縣,1090131,中華電信股份有限公司,4G,1175
屏東縣,1090131,中華電信股份有限公司,4G,1060
屏東縣,1090131,亞太電信股份有限公司,4G,497
屏東縣,1090131,台灣之星電信股份有限公司,4G,648
屏東縣,1090131,台灣大哥大股份有限公司,4G,876
屏東縣,1090131,遠傳電信股份有限公司,4G,983
苗栗縣,1090131,台灣大哥大股份有限公司,4G,790
苗栗縣,1090131,遠傳電信股份有限公司,4G,936
苗栗縣,1090131,中華電信股份有限公司,4G,1242
苗栗縣,1090131,台灣之星電信股份有限公司,4G,464
苗栗縣,1090131,亞太電信股份有限公司,4G,359
桃園市,1090131,中華電信股份有限公司,4G,2062
桃園市,1090131,亞太電信股份有限公司,4G,902
桃園市,1090131,遠傳電信股份有限公司,4G,1914
桃園市,1090131,台灣之星電信股份有限公司,4G,1440
桃園市,1090131,台灣大哥大股份有限公司,4G,1854
高雄市,1090131,台灣之星電信股份有限公司,4G,1917
高雄市,1090131,遠傳電信股份有限公司,4G,2187
高雄市,1090131,中華電信股份有限公司,4G,3019
高雄市,1090131,台灣大哥大股份有限公司,4G,2283
高雄市,1090131,亞太電信股份有限公司,4G,1319
基隆市,1090131,遠傳電信股份有限公司,4G,336
基隆市,1090131,亞太電信股份有限公司,4G,215
基隆市,1090131,中華電信股份有限公司,4G,368
基隆市,1090131,台灣大哥大股份有限公司,4G,262
基隆市,1090131,台灣之星電信股份有限公司,4G,221
連江縣,1090131,台灣之星電信股份有限公司,4G,17
連江縣,1090131,中華電信股份有限公司,4G,86
連江縣,1090131,亞太電信股份有限公司,4G,20
連江縣,1090131,台灣大哥大股份有限公司,4G,41
連江縣,1090131,遠傳電信股份有限公司,4G,41
雲林縣,1090131,台灣大哥大股份有限公司,4G,679
雲林縣,1090131,亞太電信股份有限公司,4G,276
雲林縣,1090131,中華電信股份有限公司,4G,1220
雲林縣,1090131,台灣之星電信股份有限公司,4G,430
雲林縣,1090131,遠傳電信股份有限公司,4G,677
新北市,1090131,台灣之星電信股份有限公司,4G,2219
新北市,1090131,台灣大哥大股份有限公司,4G,2606
新北市,1090131,遠傳電信股份有限公司,4G,2533
新北市,1090131,中華電信股份有限公司,4G,3187
新北市,1090131,亞太電信股份有限公司,4G,1502
新竹市,1090131,遠傳電信股份有限公司,4G,538
新竹市,1090131,台灣之星電信股份有限公司,4G,354
新竹市,1090131,台灣大哥大股份有限公司,4G,382
新竹市,1090131,中華電信股份有限公司,4G,605
新竹市,1090131,亞太電信股份有限公司,4G,176
新竹縣,1090131,台灣大哥大股份有限公司,4G,680
新竹縣,1090131,亞太電信股份有限公司,4G,266
新竹縣,1090131,中華電信股份有限公司,4G,970
新竹縣,1090131,台灣之星電信股份有限公司,4G,502
新竹縣,1090131,遠傳電信股份有限公司,4G,679
嘉義市,1090131,台灣大哥大股份有限公司,4G,260
嘉義市,1090131,台灣之星電信股份有限公司,4G,167
嘉義市,1090131,中華電信股份有限公司,4G,338
嘉義市,1090131,亞太電信股份有限公司,4G,138
嘉義市,1090131,遠傳電信股份有限公司,4G,200
嘉義縣,1090131,亞太電信股份有限公司,4G,230
嘉義縣,1090131,台灣大哥大股份有限公司,4G,488
嘉義縣,1090131,遠傳電信股份有限公司,4G,547
嘉義縣,1090131,中華電信股份有限公司,4G,963
嘉義縣,1090131,台灣之星電信股份有限公司,4G,346
彰化縣,1090131,亞太電信股份有限公司,4G,451
彰化縣,1090131,台灣之星電信股份有限公司,4G,651
彰化縣,1090131,中華電信股份有限公司,4G,1755
彰化縣,1090131,遠傳電信股份有限公司,4G,1046
彰化縣,1090131,台灣大哥大股份有限公司,4G,1085
臺中市,1090131,遠傳電信股份有限公司,4G,3176
臺中市,1090131,中華電信股份有限公司,4G,4770
臺中市,1090131,台灣之星電信股份有限公司,4G,2002
臺中市,1090131,台灣大哥大股份有限公司,4G,2887
臺中市,1090131,亞太電信股份有限公司,4G,1599
臺北市,1090131,台灣之星電信股份有限公司,4G,1802
臺北市,1090131,中華電信股份有限公司,4G,2846
臺北市,1090131,遠傳電信股份有限公司,4G,2797
臺北市,1090131,亞太電信股份有限公司,4G,1485
臺北市,1090131,台灣大哥大股份有限公司,4G,2577
臺東縣,1090131,台灣大哥大股份有限公司,4G,415
臺東縣,1090131,台灣之星電信股份有限公司,4G,264
臺東縣,1090131,中華電信股份有限公司,4G,600
臺東縣,1090131,亞太電信股份有限公司,4G,128
臺東縣,1090131,遠傳電信股份有限公司,4G,384
臺南市,1090131,台灣大哥大股份有限公司,4G,1544
臺南市,1090131,中華電信股份有限公司,4G,2098
臺南市,1090131,遠傳電信股份有限公司,4G,1454
臺南市,1090131,亞太電信股份有限公司,4G,864
臺南市,1090131,台灣之星電信股份有限公司,4G,1277
澎湖縣,1090131,遠傳電信股份有限公司,4G,157
澎湖縣,1090131,台灣大哥大股份有限公司,4G,170
