"Ministry","Area","Agency","Name","Address","Administration","Latitude","Longitude"
"衛生福利部","新北市","衛生福利部社會家庭署","板橋區老人會","220新北市板橋區社後里中正路86號","其他","25.0149640","121.4566440"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市三重區開元里辦公處","241新北市三重區開元里開元街1號","其他","25.0665810","121.5035500"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市大有忘年協會","241新北市三重區二重里疏洪東路二段131號","其他","25.0666110","121.4752690"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市三重區厚德里辦公處","241新北市三重區厚德里三和路三段170巷49號","其他","25.0726800","121.4908350"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市三重區五常里辦公處","241新北市三重區五常里仁義街157巷96號一樓","其他","25.0807960","121.4960950"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市福齡松青會","241新北市三重區民生里大同北路186號B1","其他","25.0662950","121.4907080"
"衛生福利部","新北市","衛生福利部社會家庭署","更新社區發展協會","248新北市五股區更寮里更洲路47號","其他","25.0793660","121.4572610"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市新莊區化成社區發展協會","242新北市新莊區化成里化成路314巷2號","其他","25.0482580","121.4661730"
"衛生福利部","新北市","衛生福利部社會家庭署","財團法人新北市私立雙連社會福利慈善事業基金會(頭前站)","242新北市新莊區思賢里長青街30號三樓","其他","25.0423230","121.4565420"
"衛生福利部","新北市","衛生福利部社會家庭署","財團法人新北市基督教新希望教會","234新北市永和區永成里環河西路二段9之2號","其他","25.0165630","121.5087310"
"衛生福利部","臺北市","衛生福利部社會家庭署","財團法人弘道老人福利基金會(松山)","105臺北市松山區民福里復興北路451號一樓","其他","25.0639870","121.5444370"
"衛生福利部","臺北市","衛生福利部社會家庭署","社團法人中華基督教加倍愛全人關懷協會","115臺北市南港區中南里忠孝東路七段625巷16號","其他","25.0536830","121.6156800"
"衛生福利部","新北市","衛生福利部社會家庭署","中華璟濰長照發展協會","235新北市中和區安順里安平路40號","其他","24.9952680","121.5101070"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市板橋新埔商圈協會","220新北市板橋區新埔里13鄰民有街1之2號一樓","其他","25.0241530","121.4661740"
"衛生福利部","新北市","衛生福利部社會家庭署","蘆洲區農會","247新北市蘆洲區溪墘里中山一路129號","其他","25.0815060","121.4758280"
"衛生福利部","新北市","衛生福利部社會家庭署","社團法人台灣新希望社區關懷協會(鷺江站)","247新北市蘆洲區鷺江里民族路7號/信義路319巷8號1樓(樂齡教室)","其他","25.0843570","121.4761370"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市三重區福隆里辦公處","241新北市三重區溪美里自強路四段84號B1","其他","25.0790250","121.4905760"
"衛生福利部","新北市","衛生福利部社會家庭署","財團法人新北市私立雙連社會福利慈善事業基金會(新北市新莊昌平公共托老中心)","242新北市新莊區昌平里中央路51號三樓","其他","25.0585870","121.4569770"
"衛生福利部","新北市","衛生福利部社會家庭署","社團法人新北市新店區喜樂心靈關懷協會","231新北市新店區下城里4鄰一段207巷8-1號","其他","24.9623350","121.5257610"
"衛生福利部","新北市","衛生福利部社會家庭署","財團法人新北市中華基督教長老會國語禮拜堂","231新北市新店區德安里安康路二段234巷1號","其他","24.9595650","121.5091980"
"衛生福利部","新北市","衛生福利部社會家庭署","財團法人伊甸社會福利基金會(新北市三峽北大公共托老中心)","237新北市三峽區龍學里學成路396號二樓之1","其他","24.9441960","121.3777710"
"衛生福利部","新北市","衛生福利部社會家庭署","社團法人中華慈雲慈善利生推廣協會（樹林區）","238新北市樹林區彭福里太平路127巷14號一樓","其他","24.9791420","121.4213160"
"衛生福利部","新北市","衛生福利部社會家庭署","中華躍樂齡創新服務發展協會","241新北市三重區福德里集美街75巷27號","其他","25.0529780","121.4879630"
"衛生福利部","臺北市","衛生福利部社會家庭署","中華民國紅心字會(信義)","110臺北市信義區興雅里松隆路36號四樓","其他","25.0433940","121.5675440"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市淡水區關懷弱勢協會","251新北市淡水區民生里大同路28之2號","其他","25.1400620","121.4625530"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市永和區雙和里辦公處","234新北市永和區雙和里1.中和路335巷18弄1號1樓。2.中和路335巷18弄4號1樓。","其他","25.0002630","121.5076390"
"衛生福利部","臺北市","衛生福利部社會家庭署","台北市梘尾關懷互助協會","116臺北市文山區景慶里萬慶街6號，羅斯福路6段393號6樓","其他","24.9923250","121.5402500"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市板橋區四汴頭社區發展協會","220新北市板橋區信義里信義路150巷43號","其他","24.9915070","121.4576010"
"衛生福利部","新北市","衛生福利部社會家庭署","新北市板橋深埔港人文推廣協會-香丘站","220新北市板橋區香丘里板新路221號","其他","25.0157850","121.4681490"
"衛生福利部","新北市","衛生福利部社會家庭署","中華民國樂齡生活規劃協會(中港站)","242新北市新莊區自強里中港路288巷53號一樓","其他","25.0450250","121.4544440"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市桃園區西埔社區發展協會","330桃園市桃園區西埔里富國路681巷22號","其他","25.0131490","121.2767160"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市蘆竹區富竹社區發展協會","338桃園市蘆竹區富竹里南竹路四段富竹街109號","其他","25.0307410","121.2640480"
"衛生福利部","桃園市","衛生福利部社會家庭署","社團法人桃園市失能老人關懷協會（認知休憩站）","333桃園市龜山區新路里中山街12號","其他","24.9929410","121.3373560"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市龜山區大同社區發展協會","333桃園市龜山區大同里明德路203巷10號","其他","24.9913780","121.3421930"
"衛生福利部","桃園市","衛生福利部社會家庭署","財團法人天主教德來會（認知休憩站）","330桃園市桃園區中和里永樂街147號","其他","24.9991220","121.3094570"
"衛生福利部","桃園市","衛生福利部社會家庭署","歡喜學堂推廣協會(蘆竹區正興里)","338桃園市蘆竹區正興里奉化路104巷46弄23號","其他","25.0393950","121.2868700"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市桃園區長德里辦公處","330桃園市桃園區長德里愛七街15號","其他","25.0038080","121.3005810"
"衛生福利部","桃園市","衛生福利部社會家庭署","社團法人中華一貫道宏發道德實踐研究會","330桃園市桃園區福安里保羅街18之1號B1","其他","24.9822840","121.3111700"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市八德區大安社區發展協會","334桃園市八德區大安里和平路548號(二)建安街110號(一)","其他","24.9569800","121.3128100"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市八德區高城社區發展協會","334桃園市八德區高城里高城路47號","其他","24.9786470","121.2761920"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市八德區竹霄社區發展協會","334桃園市八德區竹園里15鄰霄裡路12號","其他","24.9355870","121.2634710"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市陸光關懷協會","334桃園市八德區陸光里陸光街50巷1號一樓","其他","24.9619930","121.2968320"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市大溪區南興社區發展協會","335桃園市大溪區南興里仁和路二段190巷29號","其他","24.9045140","121.2651360"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市大園區三石社區發展協會","337桃園市大園區三石里三和路5號二樓","其他","25.0729960","121.2591260"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市大園區內海社區發展協會","337桃園市大園區內海里2鄰學府路11號","其他","25.0854560","121.1896990"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市大園區北港社區發展協會","337桃園市大園區北港里9鄰潮音二路226號","其他","25.0762090","121.1692490"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市大園區大園社區發展協會","337桃園市大園區大園里32鄰和平東路89號","其他","25.0626490","121.2003520"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市平鎮區福林里辦公處","324桃園市平鎮區福林里東豐路326號","其他","24.9018680","121.2192520"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區過嶺社區發展協會","320桃園市中壢區過嶺里福達路二段1巷110號","其他","24.9784590","121.1703360"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市樂活銀髮族協會","320桃園市中壢區新街里七和一街31號三樓","其他","24.9640650","121.2271560"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區芭里社區發展協會","320桃園市中壢區芝芭里8鄰啟文路175號","其他","24.9957050","121.2038310"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市松鶴會","320桃園市中壢區中央里元化路182之2號","其他","24.9603420","121.2272510"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區龍慈里辦公處","320桃園市中壢區龍慈里後寮一路230號","其他","24.9380560","121.2463040"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區普仁里辦公處","320桃園市中壢區普仁里日新路20號","其他","24.9540380","121.2387560"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區忠義里辦公處","320桃園市中壢區忠義里忠義路69之1號","其他","24.9620560","121.2392440"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區普義里辦公處","320桃園市中壢區普義里3鄰立和路29號","其他","24.9589030","121.2308310"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市平鎮區貿易里辦公處","324桃園市平鎮區貿易里貿五路77號(第一市民活動中心)","其他","24.9275210","121.2529670"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區永福社區發展協會","320桃園市中壢區永福里18鄰南園二路90號","其他","24.9727290","121.2334940"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市中壢區仁和里辦公處","320桃園市中壢區仁和里10鄰仁德四街96號","其他","24.9526140","121.2631170"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市龍潭區佳安社區發展協會","325桃園市龍潭區佳安里中正路佳安段403號","其他","24.8485680","121.2425100"
"衛生福利部","桃園市","衛生福利部社會家庭署","中華光明之家共生家園協會","326桃園市楊梅區豐野里中正路265號","其他","24.9391830","121.0790270"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市楊梅區瑞原社區發展協會","326桃園市楊梅區瑞原里民豐路506之1號","其他","24.9297690","121.1120140"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市龍潭區中興社區發展協會","325桃園市龍潭區武漢里武漢路98號三樓","其他","24.8712520","121.2343500"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市楊梅區金龍社區發展協會","326桃園市楊梅區金龍里中興路236之1號","其他","24.9145010","121.1862740"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市觀音區草漯社區發展協會","328桃園市觀音區草漯里忠孝路82號","其他","25.0430910","121.1357290"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市觀音區藍埔社區發展協會","328桃園市觀音區藍埔里新華路一段711號","其他","25.0064710","121.1176780"
"衛生福利部","桃園市","衛生福利部社會家庭署","社團法人台灣樂活服務發展協會（宣聖堂）","326桃園市楊梅區紅梅里校前路32巷25之1號","其他","24.9040500","121.1452170"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市平鎮區雙連里辦公處","324桃園市平鎮區雙連里民族路雙連二段118巷22號","其他","24.9601220","121.1832430"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市平鎮區廣仁里辦公處","324桃園市平鎮區廣仁里廣南路151號","其他","24.9399480","121.2065320"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市平鎮區義民社區發展協會","324桃園市平鎮區義民里復旦路二段二十三巷8號左段/右段二樓","其他","24.9465890","121.2044760"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市新屋區石磊社區發展協會","327桃園市新屋區石磊里三民路二段276號","其他","24.9932940","121.0796140"
"衛生福利部","桃園市","衛生福利部社會家庭署","桃園市龍潭區凌雲社區發展協會","325桃園市龍潭區凌雲里干城路19巷28號","其他","24.8688550","121.2070460"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣頭屋鄉獅潭社區發展協會","362苗栗縣頭屋鄉獅潭村1鄰獅潭7之6號","其他","24.5975640","120.8386580"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","中華民國健康心靈關懷協會","360苗栗縣苗栗市上苗里社寮街65號","其他","24.5687560","120.8249460"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","社團法人中華民國全國特教園區永續關懷協會","360苗栗縣苗栗市文山里8鄰文發路145號","其他","24.5699160","120.8120240"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣苗栗市維新社區發展協會","360苗栗縣苗栗市維新里僑育北街62號一樓","其他","24.5531750","120.8215300"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣造橋鄉錦水社區發展協會","361苗栗縣造橋鄉錦水村4鄰錦水31號","其他","24.6062390","120.8906690"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣竹南鎮佳興社區發展協會","350苗栗縣竹南鎮佳興里光復路452號","其他","24.6948910","120.8797450"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣後龍鎮南龍社區發展協會","356苗栗縣後龍鎮南龍里23鄰勝利街250之17號","其他","24.6162820","120.7858700"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","社團法人苗栗縣全人關懷協會-通南站","357苗栗縣通霄鎮通南里18鄰通南104號","其他","24.4848030","120.6742790"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣阿斌哥大愛協會-內島站","357苗栗縣通霄鎮內島里6鄰內島53之1號","其他","24.5570790","120.7097330"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣南庄鄉獅山社區發展協會","353苗栗縣南庄鄉獅山村15鄰獅山166之2號","其他","24.6346340","121.0129610"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","社團法人苗栗縣豐盛全人關懷協會","358苗栗縣苑裡鎮西勢里自強街14巷16號","其他","24.4415420","120.6477270"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","社團法人中華民國藥師佛琉璃光學會","358苗栗縣苑裡鎮苑南里1鄰初中路1號","其他","24.4422750","120.6569380"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣西湖鄉湖東社區發展協會","368苗栗縣西湖鄉湖東村埔頂8鄰埔頂2之1號","其他","24.5681150","120.7599090"
"衛生福利部","苗栗縣","衛生福利部社會家庭署","苗栗縣銅鑼鄉九湖社區發展協會","366苗栗縣銅鑼鄉九湖村10鄰九湖91之1號","其他","24.4729960","120.7764430"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","基督教信義會花蓮真理堂","970花蓮縣花蓮市民政里中興路123號","其他","23.9926890","121.6267890"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","花蓮縣新城鄉樹林腳社區發展協會","971花蓮縣新城鄉新秀村樹林街57巷9號","其他","24.0406830","121.5977280"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","花蓮縣吉安鄉東昌社區發展協會","973花蓮縣吉安鄉東昌村東海六街74號","其他","23.9657560","121.5958690"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","財團法人門諾社會福利慈善事業基金會-吉安","973花蓮縣吉安鄉東昌村東海六街73號","其他","23.9664050","121.5954330"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","社團法人花蓮縣牛犁社區交流協會","974花蓮縣壽豐鄉豐山村中興街84號","其他","23.8498020","121.4940170"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","花蓮縣鄉村社區大學發展協會-北林三村","975花蓮縣鳳林鎮北林里民和路1號","其他","23.7671850","121.4709910"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","花蓮縣真善美發展協會","978花蓮縣瑞穗鄉瑞美村中山路一段197號","其他","23.4960010","121.3820420"
"衛生福利部","花蓮縣","衛生福利部社會家庭署","財團法人門諾社會福利慈善事業基金會-玉里","981花蓮縣玉里鎮中城里更生路38號","其他","23.3291460","121.3105180"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣員山鄉惠好社區發展協會","264宜蘭縣員山鄉惠好村賢德路二段66巷50號","其他","24.7317380","121.7307420"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣員山鄉雙湖社區發展協會","264宜蘭縣員山鄉湖西村隘界路131號","其他","24.7482860","121.6854700"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣員山鄉結頭份社區發展協會","264宜蘭縣員山鄉頭分村永同路二段186之1號","其他","24.7609460","121.7203850"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣宜蘭市民族社區發展協會","260宜蘭縣宜蘭市民族里民權路二段41巷10號","其他","24.7535200","121.7494880"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣羅東鎮中山社區發展協會","265宜蘭縣羅東鎮中山里中山路三段195號、中山路三段227號(辦公室)(奠安宮)","其他","24.6749780","121.7692360"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣冬山鄉清溝社區發展協會","269宜蘭縣冬山鄉清溝村光明路51號","其他","24.6664880","121.7660800"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣冬山鄉東城社區發展協會","269宜蘭縣冬山鄉東城村東城路280號","其他","24.6297170","121.8063340"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣長青關懷照顧協會(五結成興站)","268宜蘭縣五結鄉成興村利成路一段185號","其他","24.6525470","121.8254500"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣頭城鎮武營社區發展協會","261宜蘭縣頭城鎮武營里開蘭路224號","其他","24.8611050","121.8259350"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣三星鄉三星社區發展協會","266宜蘭縣三星鄉集慶村義路186號","其他","24.6651510","121.6535790"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣三星鄉拱照社區發展協會","266宜蘭縣三星鄉拱照村大湖二路8號","其他","24.6668420","121.6749750"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣蘇澳鎮頂寮社區發展協會","270宜蘭縣蘇澳鎮頂寮里頂寮路2號","其他","24.6412390","121.8346710"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","社團法人宜蘭縣蘇澳鎮港邊社區發展協會","270宜蘭縣蘇澳鎮港邊里蘇濱路一段196號","其他","24.6122450","121.8529180"
"衛生福利部","宜蘭縣","衛生福利部社會家庭署","宜蘭縣蘇澳鎮蘇西社區發展協會","270宜蘭縣蘇澳鎮蘇西里志成路62號","其他","24.5939430","121.8412480"
"衛生福利部","臺中市","衛生福利部社會家庭署","台中市北區賴村社區發展協會","404臺中市北區賴村里梅亭街447號","其他","24.1604850","120.6772660"
"衛生福利部","臺中市","衛生福利部社會家庭署","財團法人弘道老人福利基金會(後龍)","403臺中市西區後龍里民權路234號四樓","其他","24.1452470","120.6718370"
"衛生福利部","臺中市","衛生福利部社會家庭署","社團法人臺中市東區東信社區發展協會","401臺中市東區東信里東英二街117號(東信福德祠活動中心)","其他","24.1352690","120.7035850"
"衛生福利部","臺中市","衛生福利部社會家庭署","財團法人臺中市私立肯納自閉症社會福利基金會","400臺中市中區大墩里三民路二段17巷23號","其他","24.1409570","120.6771490"
"衛生福利部","臺中市","衛生福利部社會家庭署","社團法人台中市惠來關懷服務協會-台中聚會處社區照顧關懷據點","404臺中市北區建興里健行路352巷1弄2號","其他","24.1598410","120.6830520"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市北區建成社區發展協會","404臺中市北區建成里天祥街265之1號(建成福德祠活動中心)","其他","24.1579130","120.7034780"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市沐風60之長者之愛關懷協會(北屯據點)","406臺中市北屯區平福里崇德路二段252號B1","其他","24.1749890","120.6859060"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市南屯區永定社區發展協會","408臺中市南屯區永定里南美街70號","其他","24.1403980","120.6366500"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市太平區中政社區發展協會","411臺中市太平區中政里太平路446號二樓","其他","24.1248330","120.7156320"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市太平區永成社區發展協會","411臺中市太平區永成里長億一街96巷2號","其他","24.1206170","120.7196220"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市東區東興社區發展協會","401臺中市東區東興里立德東街45之1號","其他","24.1268240","120.6889490"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市南區國光社區發展協會","402臺中市南區國光里正義街232號","其他","24.1265220","120.6813740"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市北屯區水湳社區發展協會","406臺中市北屯區水湳里瀋陽北路21號","其他","24.1768640","120.6724210"
"衛生福利部","臺中市","衛生福利部社會家庭署","財團法人伽耶山基金會","403臺中市西區公正里大墩十街50號","其他","24.1479720","120.6535050"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市霧峰區四德社區發展協會","413臺中市霧峰區四德里四德路533號(臺中市霧峰區四德路478-3號)","其他","24.0602500","120.6668020"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市東海恩福關懷協會","407臺中市西屯區協和里東海路51號","其他","24.1787730","120.6047580"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市北區錦村社區發展協會","404臺中市北區錦村里自強一街21號","其他","24.1530960","120.6963140"
"衛生福利部","臺中市","衛生福利部社會家庭署","台中市東區合作社區發展協會","401臺中市東區合作里進化路251號","其他","24.1519790","120.6941050"
"衛生福利部","臺中市","衛生福利部社會家庭署","財團法人弘道老人福利基金會(華明)","411臺中市太平區光華里大興十一街177號","其他","24.1555900","120.7335040"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市北屯區三和社區發展協會(功能型據點)","406臺中市北屯區三和里東光路734號","其他","24.1659900","120.7005000"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市豐原區豐榮社區發展協會","420臺中市豐原區豐榮里新生北路155之1號","其他","24.2533250","120.7204190"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市神岡區溪洲社區發展協會","429臺中市神岡區溪洲里5鄰豐洲路1076號","其他","24.2682980","120.6858340"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市神岡區北庄社區發展協會","429臺中市神岡區北庄里中山路1244號","其他","24.2574040","120.6682540"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市大雅區西寶社區發展協會","428臺中市大雅區西寶里雅潭路三段600號)","其他","24.2160630","120.6679440"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市大雅區上雅社區發展協會","428臺中市大雅區上雅里雅環路二段171巷19號","其他","24.2281070","120.6508930"
"衛生福利部","臺中市","衛生福利部社會家庭署","財團法人中華基督教福音信義傳道會(托老功能性據點-新社)","426臺中市新社區復盛里興社街二段26號一樓","其他","24.2320060","120.8079230"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市石岡區龍興社區發展協會","422臺中市石岡區龍興里萬仙街3號","其他","24.2698930","120.7913450"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市石岡區萬興社區發展協會","422臺中市石岡區萬興里萬墩街105號","其他","24.2750520","120.7903490"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市東勢區上城社區發展協會","423臺中市東勢區上城里上城街170巷16號","其他","24.2192320","120.8392380"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市石岡區和盛社區發展協會","422臺中市石岡區和盛里和盛街9號","其他","24.2588980","120.8146540"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市沙鹿區清泉社區發展協會","433臺中市沙鹿區清泉里東大路二段1579號","其他","24.2418690","120.6146140"
"衛生福利部","臺中市","衛生福利部社會家庭署","社團法人台灣福氣社區關懷協會","435臺中市梧棲區頂寮里大仁路二段349號一樓","其他","24.2633390","120.5344850"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市梧棲區大庄社區發展協會","435臺中市梧棲區大庄里文華街168巷1號","其他","24.2463000","120.5425710"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市外埔區安定關懷協進會","438臺中市外埔區土城里土城路118號","其他","24.3453160","120.7038540"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市大安區西安社區發展協會","439臺中市大安區西安里西安社區活動中心(南北八路52號)","其他","24.3706440","120.5949490"
"衛生福利部","臺中市","衛生福利部社會家庭署","臺中市大肚自強關懷協會","432臺中市大肚區自強里中沙路164巷5弄104號","其他","24.1734890","120.5787170"
"衛生福利部","臺中市","衛生福利部社會家庭署","財團法人福智慈善基金會(公益)","408臺中市南屯區三和里公益路二段600號二樓","其他","24.1513490","120.6341730"
"衛生福利部","臺中市","衛生福利部社會家庭署","財團法人福智慈善基金會(頂街據點)","420臺中市豐原區頂街里信義街145號二樓","其他","24.2523570","120.7187480"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣名間鄉新北社區發展協會","551南投縣名間鄉新街村彰南路472號","其他","23.8797390","120.6933590"
"衛生福利部","南投縣","衛生福利部社會家庭署","社團法人南投縣三塊厝愛鄉協會","540南投縣南投市三興里大庄路305巷12號(天明宮前廣場)","其他","23.9013430","120.6848140"
"衛生福利部","南投縣","衛生福利部社會家庭署","社團法人南投縣家庭照顧者關懷協會(軍功里)","540南投縣南投市軍功里軍功路144巷2號(福順宮)","其他","23.9208910","120.6978020"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣草屯鎮加老社區發展協會","542南投縣草屯鎮加老里加老路268號","其他","24.0012230","120.6563850"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣草屯鎮山腳社區發展協會","542南投縣草屯鎮山腳里虎山路299號","其他","23.9649620","120.6853790"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣國姓鄉南港社區發展協會","544南投縣國姓鄉南港村南港路112之11號","其他","23.9499360","120.8688770"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣草屯鎮中原社區發展協會","542南投縣草屯鎮中原里中和路57之1號","其他","23.9879100","120.7185210"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣竹山鎮社寮社區發展協會","557南投縣竹山鎮社寮里大公街75號","其他","23.8174280","120.7223460"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣竹山鎮福田社區發展協會","557南投縣竹山鎮福興里鯉南路136之1號","其他","23.7278000","120.6670080"
"衛生福利部","南投縣","衛生福利部社會家庭署","社團法人南投縣鹿谷鄉竹林社區發展協會","558南投縣鹿谷鄉竹林村光復路106之2號","其他","23.7270010","120.7554720"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣中寮鄉和興社區發展協會","541南投縣中寮鄉和興村永樂路143之2號","其他","23.9070570","120.8098870"
"衛生福利部","南投縣","衛生福利部社會家庭署","社團法人南投縣新媳婦關懷協會","552南投縣集集鎮吳厝里民生路63之19號","其他","23.8280360","120.7851470"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣水里鄉頂崁社區發展協會","553南投縣水里鄉頂崁村富貴路49之2號","其他","23.7988250","120.8658850"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣水里鄉新城社區發展協會","553南投縣水里鄉新城村中山路二段266巷2號","其他","23.8193370","120.8457490"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣水里鄉上安社區發展協會","553南投縣水里鄉上安村水信路三段117之1號","其他","23.7316460","120.8541430"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣埔里鎮老人會","545南投縣埔里鎮西門里中正路511號","其他","23.9681050","120.9643190"
"衛生福利部","南投縣","衛生福利部社會家庭署","南投縣埔里鎮北門社區發展協會","545南投縣埔里鎮北門里北環路174號","其他","23.9696290","120.9689920"
